course_encoding,userid,exam_fail,final_fail,exam_gifted,final_gifted
111,6457,1,0,0,1
111,6533,0,0,0,0
111,6614,1,0,0,0
111,6615,0,0,0,0
111,6622,0,0,0,0
111,6626,1,1,0,0
111,6644,0,0,0,0
111,6717,1,1,0,0
111,6740,1,0,0,0
112,5724,0,0,1,1
112,5807,1,1,0,0
112,5949,0,0,0,0
112,5950,0,0,1,1
112,5956,0,0,0,0
112,6437,1,0,0,0
112,6438,1,1,0,0
112,6440,0,0,0,0
112,6441,1,1,0,0
112,6442,0,0,0,0
112,6443,0,0,0,0
112,6445,0,0,0,0
112,6446,0,0,1,1
112,6447,0,0,0,0
112,6448,0,0,1,1
112,6449,0,0,1,1
112,6450,0,0,0,0
112,6451,1,0,0,1
112,6452,1,0,0,0
112,6453,0,0,0,0
112,6454,0,0,0,0
112,6455,0,0,1,1
112,6456,0,0,1,1
112,6457,1,1,0,0
112,6533,0,0,0,0
112,6614,0,0,0,0
112,6615,0,0,1,1
112,6622,1,0,0,0
112,6626,0,0,0,0
112,6644,0,0,1,1
112,6717,1,0,0,1
112,6740,0,0,0,0
113,5724,0,0,0,1
113,5807,1,1,0,0
113,5949,0,0,1,1
113,5950,0,0,0,0
113,5956,0,0,1,1
113,6437,1,1,0,0
113,6438,1,1,0,0
113,6440,0,0,0,0
113,6441,1,1,0,0
113,6442,1,0,0,0
113,6443,1,1,0,0
113,6445,0,0,0,0
113,6446,0,0,0,0
113,6447,1,1,0,0
113,6448,0,0,0,0
113,6449,1,1,0,0
113,6450,0,0,0,0
113,6451,1,1,0,0
113,6452,1,1,0,0
113,6453,1,1,0,0
113,6454,0,0,0,0
113,6455,0,0,1,1
113,6456,1,1,0,0
113,6457,1,1,0,0
113,6533,0,0,0,0
113,6614,1,1,0,0
113,6615,0,0,1,1
113,6622,0,0,0,0
113,6626,1,0,0,0
113,6644,0,0,1,0
113,6717,1,0,0,0
113,6740,1,1,0,0
114,5724,0,0,1,1
114,5807,1,1,0,0
114,5949,1,1,0,0
114,5950,0,0,0,0
114,5956,0,0,0,0
114,6437,1,1,0,0
114,6438,1,1,0,0
114,6439,0,0,1,1
114,6440,1,1,0,0
114,6441,1,1,0,0
114,6442,0,0,0,0
114,6443,1,1,0,0
114,6445,0,0,0,0
114,6446,0,0,0,0
114,6447,0,0,0,0
114,6448,0,0,0,0
114,6449,1,1,0,0
114,6450,1,1,0,0
114,6451,1,1,0,0
114,6452,1,1,0,0
114,6453,0,0,0,0
114,6454,0,0,1,1
114,6455,0,0,0,0
114,6456,1,1,0,0
114,6457,0,0,0,0
114,6533,0,0,1,1
114,6614,1,1,0,0
114,6615,0,0,1,1
114,6622,1,1,0,0
114,6626,0,0,1,1
114,6644,0,0,0,0
114,6717,1,1,0,0
114,6740,1,1,0,0
116,5724,0,0,0,0
116,5807,0,0,0,0
116,5949,0,0,1,1
116,5950,0,0,1,0
116,5956,0,0,0,0
116,6437,1,1,0,0
116,6438,1,0,0,0
116,6440,0,0,0,0
116,6441,1,1,0,0
116,6442,0,0,1,1
116,6443,1,0,0,0
116,6445,0,0,0,0
116,6446,0,0,0,0
116,6447,0,0,0,0
116,6448,0,0,0,0
116,6449,1,0,0,0
116,6450,0,0,0,0
116,6451,1,1,0,0
116,6452,1,1,0,0
116,6453,0,0,1,1
116,6454,0,0,0,0
116,6455,0,0,0,0
116,6456,1,1,0,0
116,6457,0,0,0,0
116,6533,0,0,0,0
116,6614,0,0,0,0
116,6615,0,0,1,1
116,6622,0,0,0,0
116,6626,0,0,0,0
116,6644,0,0,0,0
116,6717,1,1,0,0
116,6740,0,0,0,0
117,5724,0,0,0,0
117,5807,0,0,1,1
117,5949,0,0,0,0
117,5950,0,0,0,0
117,5956,0,0,0,0
117,6437,0,0,0,0
117,6438,0,0,0,0
117,6439,0,0,0,0
117,6440,0,0,0,0
117,6441,1,1,0,0
117,6442,0,0,0,1
117,6443,1,1,0,0
117,6445,0,0,0,0
117,6446,1,1,0,0
117,6447,1,1,0,0
117,6448,0,0,0,1
117,6449,0,0,0,0
117,6450,0,0,0,0
117,6451,0,0,0,0
117,6452,1,1,0,0
117,6453,0,0,0,1
117,6454,0,0,0,0
117,6455,0,0,0,1
117,6456,1,1,0,0
117,6457,0,1,0,0
117,6533,0,0,0,0
117,6614,0,0,0,0
117,6615,0,0,0,0
117,6622,1,1,0,0
117,6626,0,0,0,1
117,6644,0,0,0,1
117,6717,0,0,0,0
117,6740,0,0,0,0
118,5724,0,0,0,0
118,5807,0,0,0,0
118,5949,0,0,0,0
118,5950,0,0,0,0
118,5956,0,0,0,0
118,6437,0,0,1,1
118,6438,1,1,0,0
118,6439,0,0,0,0
118,6440,0,0,0,0
118,6441,0,0,0,0
118,6442,0,0,0,0
118,6443,0,0,0,0
118,6445,0,0,0,0
118,6446,0,0,0,0
118,6447,0,0,0,0
118,6448,0,0,0,0
118,6449,0,0,0,0
118,6451,0,0,0,0
118,6452,1,1,0,0
118,6453,0,0,0,0
118,6454,0,0,0,0
118,6455,0,0,1,1
118,6457,0,0,0,0
118,6533,0,0,0,0
118,6614,0,0,0,0
118,6615,0,0,1,1
118,6622,0,0,0,0
118,6626,0,0,0,0
118,6644,0,0,1,1
118,6717,0,0,0,0
118,6740,0,0,1,1
119,5724,0,0,0,1
119,5807,0,0,0,0
119,5949,0,0,1,1
119,5950,0,0,1,1
119,5956,0,0,0,0
119,6437,1,0,0,1
119,6438,0,1,0,0
119,6439,0,0,0,1
119,6440,0,0,0,0
119,6441,1,1,0,0
119,6442,0,0,0,1
119,6443,0,0,0,1
119,6445,0,0,0,1
119,6446,0,0,0,0
119,6447,0,0,1,0
119,6448,0,0,0,1
119,6449,1,1,0,0
119,6451,1,0,0,0
119,6452,1,1,0,0
119,6453,0,0,1,1
119,6454,0,0,0,1
119,6455,0,0,1,1
119,6456,1,0,0,1
119,6457,0,0,0,0
119,6533,0,0,0,0
119,6614,0,0,0,0
119,6615,0,0,0,0
119,6622,0,0,0,0
119,6626,0,0,0,1
119,6644,0,0,0,0
119,6717,0,0,0,0
119,6740,0,0,1,1
121,1564,1,1,0,0
121,3178,1,1,0,0
121,3248,1,0,0,0
121,3314,0,0,0,0
121,4654,1,1,0,0
121,4659,1,1,0,0
121,4664,0,0,0,0
121,4679,1,1,0,0
121,4713,1,1,0,0
121,4717,0,0,0,0
121,4721,1,1,0,0
121,4747,0,0,0,0
121,4748,1,1,0,0
121,5010,1,1,0,0
121,6767,0,0,1,1
121,6775,0,0,0,0
121,6776,1,1,0,0
121,6778,0,0,1,1
121,6779,0,0,1,1
121,6780,0,0,0,0
121,6783,0,0,0,0
121,6784,1,0,0,0
121,6792,0,0,0,0
121,6817,1,1,0,0
121,6820,0,0,1,0
121,6832,1,0,0,0
121,6842,0,0,1,1
121,6843,0,0,1,1
121,6844,0,0,0,0
121,6845,0,0,0,0
121,6846,0,0,0,0
121,6847,0,0,0,0
121,6848,0,0,1,1
121,6849,0,0,1,1
121,6850,0,0,0,0
121,6852,0,0,0,0
121,6853,0,0,0,0
121,6854,0,0,0,0
121,6855,0,0,0,0
121,6856,0,0,1,1
121,6858,1,0,0,0
121,6859,0,0,0,0
121,6860,1,1,0,0
121,6861,1,1,0,0
121,6865,0,0,1,1
121,6866,0,0,0,0
121,6867,1,1,0,0
121,6868,0,0,1,1
121,6870,1,0,0,1
121,6871,0,0,1,1
121,6873,0,0,0,0
121,6874,0,0,0,0
121,6875,0,0,1,1
121,6876,0,0,1,1
121,6877,1,1,0,0
121,6879,0,0,1,1
121,6880,1,1,0,0
121,6882,0,0,0,0
121,6883,0,0,0,0
121,6884,0,0,0,0
121,6886,1,1,0,0
121,6887,0,0,1,1
121,6889,1,1,0,0
121,6890,0,0,1,1
121,6891,0,0,0,0
121,6892,0,0,1,1
121,6894,0,0,1,1
121,6895,0,0,0,0
121,6896,0,0,1,1
121,6897,0,0,0,0
121,6898,0,0,1,1
121,6901,1,1,0,0
121,6903,1,1,0,0
121,6904,1,1,0,0
121,6906,0,0,0,0
121,6908,0,0,1,1
121,6909,0,0,1,1
121,6910,0,0,0,0
121,6917,0,0,1,1
121,6920,1,0,0,1
121,6921,0,0,1,1
121,6922,0,0,0,0
121,6923,1,0,0,0
121,6940,0,0,0,0
121,6941,1,1,0,0
121,6943,1,1,0,0
121,6944,0,0,0,0
121,6945,0,0,0,0
121,6946,0,0,0,0
121,6955,1,1,0,0
121,6958,1,1,0,0
122,1564,1,1,0,0
122,1632,0,0,0,0
122,3177,0,0,0,0
122,3222,0,0,0,0
122,3231,0,0,0,0
122,3232,0,0,0,0
122,3263,1,0,0,0
122,3297,0,0,0,0
122,3954,0,0,0,0
122,4601,1,1,0,0
122,4602,0,0,0,0
122,4603,0,0,1,1
122,4611,0,0,0,0
122,4613,0,0,0,0
122,4615,0,0,1,1
122,4616,0,0,0,0
122,4618,0,0,1,1
122,4619,0,0,0,0
122,4626,0,0,1,1
122,4627,0,0,1,1
122,4631,0,0,0,1
122,4632,0,0,0,1
122,4645,0,0,0,0
122,4646,0,0,0,0
122,4647,1,0,0,0
122,4648,0,0,0,0
122,4650,0,0,0,0
122,4651,0,0,1,1
122,4652,0,0,0,0
122,4653,0,0,0,0
122,4654,1,0,0,0
122,4656,0,0,0,0
122,4657,0,0,0,0
122,4658,0,0,0,0
122,4659,1,0,0,1
122,4660,0,0,0,0
122,4661,0,0,0,0
122,4662,0,0,1,1
122,4663,0,0,0,0
122,4664,0,0,0,0
122,4665,0,0,1,1
122,4666,0,0,0,0
122,4667,0,0,1,1
122,4668,0,0,0,0
122,4669,0,0,0,0
122,4670,0,0,1,1
122,4671,0,0,0,0
122,4672,0,0,1,0
122,4673,0,0,1,1
122,4674,0,0,0,0
122,4675,0,0,1,1
122,4676,0,0,0,0
122,4677,0,0,0,0
122,4678,0,0,0,0
122,4680,0,0,0,0
122,4681,0,0,0,0
122,4682,0,0,0,0
122,4688,0,0,0,0
122,4703,0,0,1,1
122,4713,1,1,0,0
122,4714,0,0,0,0
122,4717,1,1,0,0
122,4718,0,0,0,0
122,4721,0,0,0,0
122,4722,1,0,0,0
122,4725,1,1,0,0
122,4746,0,0,0,1
122,4747,0,0,0,0
122,4748,1,1,0,0
123,3190,1,1,0,0
123,3196,1,1,0,0
123,4602,1,1,0,0
123,4654,1,1,0,0
123,4659,1,1,0,0
123,4664,1,1,0,0
123,4675,1,1,0,0
123,4679,1,1,0,0
123,4680,1,1,0,0
123,4713,1,1,0,0
123,4717,1,1,0,0
123,4722,1,1,0,0
123,4725,1,1,0,0
123,4748,1,1,0,0
123,5010,1,1,0,0
123,6767,0,0,0,0
123,6776,1,1,0,0
123,6778,1,0,0,0
123,6780,0,0,0,0
123,6783,0,0,0,0
123,6792,0,0,1,1
123,6817,1,1,0,0
123,6820,1,1,0,0
123,6832,1,0,0,1
123,6842,0,0,1,1
123,6843,0,0,1,1
123,6844,0,0,0,0
123,6845,1,1,0,0
123,6847,0,0,0,0
123,6848,1,1,0,0
123,6849,0,0,1,1
123,6850,0,0,1,1
123,6852,0,0,0,0
123,6853,0,0,1,1
123,6854,1,1,0,0
123,6855,1,0,0,0
123,6856,0,0,0,0
123,6858,1,1,0,0
123,6859,1,1,0,0
123,6860,1,1,0,0
123,6861,1,1,0,0
123,6865,0,0,1,1
123,6866,0,0,1,1
123,6867,1,1,0,0
123,6868,0,0,0,0
123,6870,1,1,0,0
123,6871,0,0,0,0
123,6873,0,0,0,0
123,6874,0,0,1,1
123,6875,0,0,0,0
123,6876,0,0,0,0
123,6877,1,1,0,0
123,6879,1,1,0,0
123,6880,1,1,0,0
123,6882,1,1,0,0
123,6883,0,0,1,1
123,6884,0,0,1,1
123,6885,1,1,0,0
123,6886,1,1,0,0
123,6887,0,0,0,0
123,6889,1,0,0,1
123,6890,0,0,0,0
123,6891,0,0,1,1
123,6892,0,0,1,1
123,6894,1,0,0,0
123,6895,1,1,0,0
123,6896,0,0,0,0
123,6897,1,1,0,0
123,6898,0,0,0,0
123,6901,1,1,0,0
123,6903,1,1,0,0
123,6904,0,0,0,0
123,6906,1,1,0,0
123,6908,0,0,1,1
123,6909,0,0,0,0
123,6910,1,1,0,0
123,6920,1,1,0,0
123,6921,1,1,0,0
123,6922,1,1,0,0
123,6923,1,1,0,0
123,6940,0,0,0,0
123,6941,1,1,0,0
123,6943,1,1,0,0
123,6944,1,1,0,0
123,6945,0,0,1,1
123,6946,1,1,0,0
123,6955,1,1,0,0
123,6958,1,1,0,0
124,407,1,1,0,0
124,979,1,1,0,0
124,1166,0,0,1,1
124,1238,1,1,0,0
124,1529,1,0,0,0
124,1581,0,0,0,0
124,1597,1,0,0,0
124,1625,0,0,1,1
124,1632,0,0,1,1
124,1713,1,1,0,0
124,1812,0,0,0,0
124,1832,1,1,0,0
124,3118,0,0,0,0
124,3121,0,0,0,0
124,3126,0,0,0,0
124,3169,0,0,1,1
124,3174,1,1,0,0
124,3178,1,1,0,0
124,3189,0,0,0,0
124,3190,1,1,0,0
124,3196,1,0,0,0
124,3224,1,1,0,0
124,3231,1,0,0,0
124,3232,0,0,0,0
124,3241,1,1,0,0
124,3248,1,1,0,0
124,3251,0,0,0,0
124,3254,0,0,0,0
124,3260,0,0,1,1
124,3263,1,0,0,1
124,3297,1,0,0,0
124,3303,1,0,0,1
124,3314,0,0,1,1
124,3954,0,0,0,0
124,3973,0,0,0,0
124,4601,1,1,0,0
124,4602,1,0,0,1
124,4603,1,1,0,0
124,4611,0,0,0,0
124,4613,0,0,1,1
124,4615,0,0,0,0
124,4616,0,0,0,0
124,4618,0,0,1,1
124,4619,0,0,0,0
124,4626,0,0,1,1
124,4627,0,0,1,1
124,4631,0,0,0,0
124,4632,0,0,0,0
124,4645,1,1,0,0
124,4646,0,0,0,0
124,4647,1,1,0,0
124,4648,0,0,0,0
124,4650,1,0,0,0
124,4651,0,0,1,1
124,4652,0,0,0,0
124,4653,0,0,1,1
124,4654,1,1,0,0
124,4656,0,0,1,1
124,4657,0,0,0,0
124,4658,0,0,1,1
124,4659,1,1,0,0
124,4660,0,0,1,1
124,4661,0,0,0,0
124,4662,0,0,1,1
124,4663,0,0,0,0
124,4664,0,0,0,0
124,4665,0,0,0,0
124,4666,0,0,0,0
124,4667,0,0,0,0
124,4668,0,0,0,0
124,4669,0,0,0,0
124,4670,0,0,0,0
124,4671,0,0,0,0
124,4672,0,0,0,0
124,4673,0,0,0,0
124,4674,0,0,1,1
124,4675,1,0,0,0
124,4676,0,0,0,0
124,4677,0,0,0,0
124,4678,0,0,0,0
124,4680,1,0,0,0
124,4681,0,0,1,1
124,4682,1,0,0,0
124,4688,0,0,0,0
124,4703,0,0,0,0
124,4713,0,0,1,1
124,4714,0,0,0,0
124,4718,0,0,0,0
124,4721,1,1,0,0
124,4722,1,0,0,1
124,4744,1,1,0,0
124,4746,1,1,0,0
124,4747,1,0,0,0
125,979,1,0,0,0
125,1111,1,1,0,0
125,1529,1,1,0,0
125,1632,1,0,0,1
125,1713,1,1,0,0
125,1832,1,1,0,0
125,3118,0,0,0,0
125,3119,0,0,0,0
125,3120,0,0,0,0
125,3121,0,0,1,1
125,3125,0,0,0,0
125,3126,1,0,0,1
125,3127,0,0,0,0
125,3136,0,0,1,1
125,3138,0,0,0,0
125,3140,0,0,0,0
125,3141,0,0,0,0
125,3142,0,0,0,0
125,3153,0,0,1,1
125,3154,0,0,0,0
125,3155,0,0,0,0
125,3156,0,0,1,1
125,3157,0,0,0,0
125,3163,0,0,1,1
125,3165,1,1,0,0
125,3166,0,0,1,1
125,3167,0,0,1,1
125,3168,0,0,1,1
125,3169,0,0,0,0
125,3170,0,0,0,0
125,3171,0,0,0,0
125,3172,0,0,1,1
125,3173,0,0,1,1
125,3174,1,0,0,0
125,3175,0,0,0,0
125,3176,0,0,0,0
125,3177,0,0,0,0
125,3178,0,0,0,0
125,3182,0,0,0,0
125,3187,0,0,0,0
125,3189,0,0,1,1
125,3193,0,0,1,1
125,3194,0,0,1,1
125,3196,0,0,0,0
125,3224,0,0,0,0
125,3227,0,0,0,0
125,3230,0,0,0,0
125,3231,0,0,0,0
125,3232,0,0,1,1
125,3241,0,0,0,0
125,3248,1,1,0,0
125,3251,0,0,1,1
125,3254,0,0,0,0
125,3256,0,0,1,1
125,3260,0,0,0,0
125,3263,1,1,0,0
125,3285,0,0,0,0
125,3286,0,0,0,0
125,3287,0,0,1,1
125,3291,0,0,0,0
125,3297,0,0,0,0
125,3299,0,0,0,0
125,3314,0,0,0,0
125,3973,1,0,0,0
125,4646,0,0,0,0
126,3265,1,1,0,0
126,5010,0,0,0,0
126,6767,0,0,0,0
126,6775,0,0,0,0
126,6776,1,0,0,0
126,6778,0,0,0,0
126,6779,0,0,1,1
126,6780,0,0,0,0
126,6782,1,1,0,0
126,6783,0,0,1,0
126,6784,0,0,0,0
126,6786,1,1,0,0
126,6788,1,1,0,0
126,6789,1,1,0,0
126,6790,1,1,0,0
126,6791,1,1,0,0
126,6792,0,0,1,1
126,6817,1,1,0,0
126,6820,0,0,0,1
126,6832,0,0,1,1
126,6842,0,0,0,0
126,6843,0,0,0,0
126,6844,0,0,1,1
126,6845,0,0,0,0
126,6846,0,0,1,1
126,6847,0,0,1,1
126,6848,1,1,0,0
126,6849,0,0,0,1
126,6850,0,0,0,0
126,6852,0,0,0,0
126,6853,0,0,1,1
126,6854,0,0,0,0
126,6855,0,0,0,0
126,6856,0,0,1,1
126,6858,0,0,0,0
126,6859,0,0,1,1
126,6860,1,0,0,0
126,6861,0,0,0,0
126,6865,0,0,1,1
126,6866,0,0,0,0
126,6867,0,0,1,1
126,6868,0,0,1,1
126,6870,0,0,0,1
126,6871,0,0,1,1
126,6873,0,0,1,1
126,6874,0,0,0,0
126,6875,0,0,1,1
126,6876,0,0,1,1
126,6877,0,0,0,0
126,6879,0,0,0,0
126,6880,0,0,1,1
126,6882,1,1,0,0
126,6883,0,0,0,0
126,6884,0,0,1,1
126,6885,1,1,0,0
126,6886,0,0,0,0
126,6887,0,0,0,0
126,6889,0,0,0,0
126,6890,0,0,0,0
126,6891,0,0,1,1
126,6892,0,0,1,1
126,6894,0,0,1,1
126,6895,0,0,1,1
126,6896,0,0,0,0
126,6897,0,0,0,0
126,6898,0,0,1,1
126,6901,1,1,0,0
126,6902,1,1,0,0
126,6903,1,0,0,0
126,6904,1,1,0,0
126,6906,0,0,0,0
126,6907,1,0,0,0
126,6908,0,0,1,1
126,6909,0,0,0,0
126,6910,1,1,0,0
126,6920,1,0,0,1
126,6921,0,0,0,0
126,6922,0,0,0,0
126,6923,0,0,1,1
126,6940,0,0,0,1
126,6941,0,0,1,1
126,6942,1,1,0,0
126,6943,0,0,0,0
126,6944,0,0,0,0
126,6945,0,0,0,0
126,6946,1,1,0,0
126,6947,1,1,0,0
126,6955,0,0,0,0
126,6958,1,1,0,0
127,979,1,1,0,0
127,1068,1,1,0,0
127,1111,1,0,0,1
127,1284,1,1,0,0
127,1310,0,0,1,1
127,1632,1,1,0,0
127,1832,0,0,1,1
127,3118,1,1,0,0
127,3119,0,0,0,0
127,3120,0,0,0,0
127,3121,0,0,0,0
127,3125,0,0,1,1
127,3126,0,0,1,1
127,3127,0,0,1,1
127,3136,0,0,0,0
127,3138,0,0,1,1
127,3140,0,0,0,0
127,3141,1,1,0,0
127,3142,0,0,1,1
127,3153,0,0,0,0
127,3154,0,0,0,0
127,3155,0,0,0,0
127,3156,0,0,0,0
127,3157,0,0,0,0
127,3163,0,0,0,0
127,3165,0,0,0,0
127,3166,0,0,0,0
127,3167,0,0,0,0
127,3168,0,0,0,0
127,3169,0,0,0,0
127,3170,0,0,0,0
127,3171,0,0,1,1
127,3172,1,0,0,0
127,3173,0,0,0,0
127,3174,0,0,0,0
127,3175,0,0,1,1
127,3176,0,0,0,0
127,3177,0,0,1,1
127,3178,0,0,0,0
127,3182,0,0,0,0
127,3187,0,0,0,0
127,3189,0,0,0,0
127,3193,0,0,1,1
127,3194,0,0,1,1
127,3196,0,0,0,0
127,3224,0,0,0,0
127,3227,0,0,0,0
127,3230,0,0,0,0
127,3231,0,0,0,0
127,3232,0,0,0,0
127,3241,0,0,0,0
127,3251,0,0,1,1
127,3254,0,0,1,1
127,3256,0,0,1,1
127,3260,1,1,0,0
127,3285,0,0,0,0
127,3286,0,0,0,0
127,3287,0,0,0,0
127,3291,0,0,0,0
127,3297,0,0,0,0
127,3299,0,0,0,0
127,3303,0,0,0,0
127,3314,0,0,0,0
127,3973,0,0,0,0
129,395,1,1,0,0
129,431,0,0,1,1
129,974,1,1,0,0
129,979,1,1,0,0
129,1111,1,1,0,0
129,1150,1,1,0,0
129,1156,1,1,0,0
129,1166,1,0,0,0
129,1232,1,1,0,0
129,1284,1,1,0,0
129,1310,1,1,0,0
129,1317,1,1,0,0
129,1529,1,1,0,0
129,1548,1,1,0,0
129,1597,1,0,0,0
129,1625,0,0,0,0
129,1632,1,1,0,0
129,1812,1,1,0,0
129,1832,1,1,0,0
129,1834,1,1,0,0
129,2296,1,1,0,0
129,3118,1,1,0,0
129,3119,1,1,0,0
129,3120,1,1,0,0
129,3121,1,1,0,0
129,3125,0,0,1,1
129,3126,0,0,0,0
129,3127,1,1,0,0
129,3136,1,0,0,1
129,3138,0,0,0,0
129,3140,1,1,0,0
129,3141,1,1,0,0
129,3142,0,0,1,1
129,3153,0,0,1,1
129,3154,0,0,0,0
129,3155,0,0,1,1
129,3156,0,0,0,0
129,3157,1,1,0,0
129,3163,0,0,1,1
129,3165,1,1,0,0
129,3166,1,1,0,0
129,3167,0,0,0,0
129,3168,0,0,0,0
129,3169,0,0,0,0
129,3170,1,1,0,0
129,3171,1,1,0,0
129,3172,0,0,1,1
129,3173,1,1,0,0
129,3175,1,1,0,0
129,3176,0,0,1,1
129,3177,0,0,1,1
129,3182,0,0,1,1
129,3187,0,0,0,0
129,3189,1,0,0,1
129,3193,0,0,1,1
129,3194,0,0,0,0
129,3224,1,1,0,0
129,3227,0,0,0,0
129,3230,1,1,0,0
129,3231,1,1,0,0
129,3241,1,1,0,0
129,3248,1,1,0,0
129,3251,1,1,0,0
129,3254,0,0,0,0
129,3256,0,0,1,1
129,3260,1,1,0,0
129,3263,1,1,0,0
129,3285,1,0,0,0
129,3286,0,0,0,1
129,3287,0,0,0,0
129,3291,0,0,0,0
129,3297,1,1,0,0
129,3299,0,0,0,0
129,3303,1,1,0,0
129,3314,1,1,0,0
129,3973,1,1,0,0
129,6929,1,1,0,0
130,979,1,1,0,0
130,1564,1,1,0,0
130,3118,0,0,0,0
130,3126,0,0,1,1
130,3190,1,1,0,0
130,3196,1,1,0,0
130,3241,0,0,0,0
130,3248,1,1,0,0
130,3263,0,0,1,1
130,3288,1,0,0,0
130,3303,0,0,0,0
130,3954,0,0,0,0
130,4601,0,0,0,0
130,4602,0,0,1,1
130,4603,1,1,0,0
130,4611,0,0,1,1
130,4613,0,0,1,1
130,4615,0,0,1,1
130,4616,0,0,1,1
130,4618,0,0,1,1
130,4619,0,0,0,0
130,4626,0,0,0,0
130,4627,0,0,0,0
130,4631,0,0,0,0
130,4632,0,0,1,1
130,4645,0,0,0,0
130,4647,0,0,0,0
130,4648,0,0,0,0
130,4650,0,0,1,1
130,4651,0,0,1,1
130,4652,0,0,1,1
130,4653,0,0,0,0
130,4656,0,0,1,1
130,4657,0,0,1,1
130,4658,0,0,1,1
130,4659,1,1,0,0
130,4660,0,0,1,1
130,4661,0,0,0,0
130,4662,0,0,0,0
130,4663,0,0,0,0
130,4664,0,0,0,0
130,4665,0,0,0,0
130,4666,0,0,0,0
130,4667,0,0,0,0
130,4668,0,0,1,1
130,4669,0,0,0,0
130,4670,0,0,1,1
130,4671,0,0,0,0
130,4672,0,0,1,1
130,4673,0,0,0,0
130,4674,0,0,1,1
130,4675,1,1,0,0
130,4676,0,0,1,1
130,4677,0,0,0,0
130,4678,0,0,0,0
130,4679,1,1,0,0
130,4680,1,1,0,0
130,4681,0,0,1,1
130,4688,0,0,1,1
130,4703,0,0,1,1
130,4713,1,1,0,0
130,4714,0,0,1,1
130,4718,0,0,1,1
130,4721,1,1,0,0
130,4722,1,1,0,0
130,4725,1,1,0,0
130,4746,0,0,1,1
130,4747,0,0,1,1
131,979,1,1,0,0
131,1111,1,0,0,0
131,1529,1,1,0,0
131,1632,0,0,0,0
131,1832,1,1,0,0
131,3118,0,0,0,0
131,3119,0,0,0,0
131,3120,0,0,0,0
131,3121,0,0,0,0
131,3125,0,0,0,0
131,3126,0,0,0,0
131,3127,0,0,0,0
131,3136,0,0,0,1
131,3138,0,0,0,0
131,3140,0,0,0,0
131,3141,1,0,0,1
131,3142,0,0,0,0
131,3153,0,0,0,0
131,3154,0,0,0,0
131,3155,0,0,0,0
131,3156,0,0,1,1
131,3157,0,0,0,0
131,3163,0,0,1,1
131,3165,0,0,0,0
131,3166,0,0,1,1
131,3167,0,0,1,1
131,3168,0,0,0,0
131,3169,0,0,0,0
131,3170,0,0,0,0
131,3171,0,0,0,0
131,3172,0,0,0,0
131,3173,0,0,0,0
131,3174,0,0,0,0
131,3175,0,0,0,0
131,3176,0,0,1,1
131,3177,0,0,0,0
131,3178,0,0,0,0
131,3182,0,0,0,0
131,3187,0,0,1,1
131,3189,0,0,0,0
131,3193,0,0,0,0
131,3194,0,0,0,0
131,3196,0,0,0,0
131,3224,0,0,0,0
131,3227,0,0,0,0
131,3230,0,0,0,0
131,3231,0,0,0,0
131,3232,0,0,0,0
131,3241,0,0,0,0
131,3251,0,0,0,0
131,3254,0,0,0,0
131,3256,0,0,1,1
131,3260,0,0,0,0
131,3285,0,0,0,0
131,3286,0,0,0,0
131,3287,0,0,1,1
131,3288,1,0,0,0
131,3291,0,0,0,0
131,3297,0,0,0,0
131,3299,0,0,0,0
131,3303,0,0,0,0
131,3314,0,0,0,0
131,3973,0,0,1,1
132,3263,0,0,0,0
132,4659,0,0,1,1
132,4717,0,0,0,0
132,5010,0,0,0,0
132,6767,1,0,0,0
132,6775,0,0,1,1
132,6779,0,0,1,1
132,6780,0,0,0,0
132,6783,0,0,0,0
132,6792,0,0,0,0
132,6817,0,0,1,1
132,6820,0,0,0,0
132,6832,0,0,0,0
132,6842,0,0,0,0
132,6843,0,0,0,0
132,6844,0,0,0,0
132,6845,0,0,0,0
132,6846,0,0,1,1
132,6847,0,0,0,0
132,6848,0,0,0,0
132,6849,0,0,0,1
132,6850,0,0,0,0
132,6852,0,0,0,0
132,6853,0,0,1,1
132,6854,0,0,0,0
132,6855,0,0,1,1
132,6856,0,0,0,0
132,6858,0,0,1,1
132,6859,0,0,1,1
132,6860,0,0,1,1
132,6861,0,0,0,0
132,6865,0,0,0,0
132,6866,0,0,0,0
132,6867,0,0,0,0
132,6868,0,0,1,1
132,6870,0,0,0,0
132,6871,0,0,1,1
132,6873,0,0,0,0
132,6874,0,0,0,0
132,6875,0,0,0,0
132,6876,0,0,1,1
132,6877,0,0,0,0
132,6879,0,0,0,0
132,6880,0,0,1,1
132,6882,0,0,0,0
132,6883,0,0,0,0
132,6884,0,0,0,0
132,6885,0,0,0,0
132,6886,0,0,0,0
132,6887,0,0,0,0
132,6889,0,0,0,0
132,6890,0,0,0,0
132,6891,0,0,0,0
132,6892,0,0,0,0
132,6894,0,0,0,0
132,6895,0,0,0,0
132,6896,0,0,0,0
132,6897,0,0,1,1
132,6898,0,0,1,1
132,6901,0,0,0,0
132,6903,0,0,0,0
132,6904,0,0,0,0
132,6906,0,0,0,0
132,6907,0,0,1,1
132,6908,0,0,0,0
132,6909,0,0,0,0
132,6910,0,0,0,0
132,6917,0,0,0,0
132,6920,0,0,0,0
132,6921,0,0,0,0
132,6922,0,0,0,0
132,6923,0,0,0,0
132,6940,0,0,0,0
132,6941,1,0,0,1
